Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
01/23/2022,Ages_12-15_yrs,10803389,4.3,4.3,9077297,63.9,53.7,4.3,4.3,0,0,0,0,0,0
01/23/2022,US,249053149,,100,210985471,75,63.5,,100,63.9,,,,30898822,925587
01/23/2022,Ages_16-17_yrs,5840222,2.3,2.3,4984044,69.6,59.4,2.4,2.4,0,0,0,0,0,0
01/23/2022,Ages_65-74_yrs,33256070,13.4,13.4,28895599,95,90.6,13.7,13.7,62.3,58.3,59.7,62.3,18011358,576755
01/22/2022,Ages_<5yrs,21372,0,0,3165,0.1,0,0,0,0,0,0,0,0,0
01/22/2022,Race_eth_known,184865135,100,74.3,163443576,,,100,77.5,73.9,100,100,100,27511819,912909
01/22/2022,Sex_known,246735024,100,99.1,209408021,,,100,99.3,64.1,100,100,100,30841203,1022564
01/22/2022,Age_unknown,25244,0,0,5866,,,0,0,0,0,0,0,0,0
01/22/2022,Race_eth_Hispanic,37400972,20.2,15,31722006,58.7,49.8,19.4,15,64.3,8.7,10,14.5,2389530,132180
01/22/2022,Race_eth_NHWhite,103104849,55.8,41.4,92823360,52.2,47,56.8,44,75.4,72.5,71.1,63,19953934,575438
01/22/2022,Ages_12-17_yrs,16632537,6.7,6.7,14053509,65.7,55.5,6.7,6.7,0,0,0,0,0,0
01/22/2022,Sex_unknown,2229759,0.9,0.9,1517923,,,0.7,0.7,18.2,0.1,0.5,0.2,42772,1578
01/22/2022,Ages_18-24_yrs,22780310,9.2,9.2,18485680,74.5,60.4,8.8,8.8,0,0,0,0,0,0
01/22/2022,Ages_65-74_yrs,33252816,13.4,13.4,28894254,95,90.6,13.7,13.7,62.3,58.3,59.7,62.3,18001660,638330
01/22/2022,Ages_75+_yrs,22539555,9.1,9.1,19469940,95,85,9.2,9.2,66.2,41.7,40.3,37.7,12882315,385812
01/22/2022,US,248964783,,100,210925944,75,63.5,,100,63.9,,,,30883975,1024142
01/22/2022,Sex_Female,128812580,52.2,51.7,109839278,76.4,65.2,52.5,52.1,64.4,55.1,54.8,57,16981615,583282
01/22/2022,Ages_50-64_yrs,58034733,23.3,23.3,50510015,91.2,79.3,23.9,23.9,0,0,0,0,0,0
01/22/2022,Ages_40-49_yrs,34418340,13.8,13.8,29585572,84.4,72.5,14,14,0,0,0,0,0,0
01/22/2022,Race_eth_NHBlack,18774785,10.2,7.5,16164046,45.6,39.2,9.9,7.7,67.2,7.5,8.3,10.7,2069770,97772
01/22/2022,Age_known,248939539,100,100,210920078,,,100,100,63.9,100,100,100,30883975,1024142
01/22/2022,Ages_16-17_yrs,5837027,2.3,2.3,4982047,69.6,59.4,2.4,2.4,0,0,0,0,0,0
01/22/2022,Ages_12-15_yrs,10795510,4.3,4.3,9071462,63.8,53.6,4.3,4.3,0,0,0,0,0,0
01/22/2022,Ages_25-39_yrs,52748838,21.2,21.2,44052421,77.1,64.4,20.9,20.9,0,0,0,0,0,0
01/22/2022,Race_eth_NHMult_Oth,11000538,6,4.4,9712353,95,95,5.9,4.6,74.6,5.9,5.8,5.1,1617563,46977
01/22/2022,Race_eth_NHAIAN,1674653,0.9,0.7,1374835,68.8,56.5,0.8,0.7,62.8,0.5,0.6,0.6,144544,5836
01/22/2022,Race_eth_NHNHOPI,581581,0.3,0.2,520747,62.6,56.1,0.3,0.2,65.4,0.2,0.2,0.3,44992,2400
01/22/2022,Sex_Male,117922444,47.8,47.4,99568743,72.1,60.9,47.5,47.2,63.7,44.9,45.2,43,13859588,439282
01/22/2022,Ages_5-11_yrs,8505890,3.4,3.4,5864193,29.6,20.4,2.8,2.8,0,0,0,0,0,0
01/22/2022,Race_eth_NHAsian,12327757,6.7,5,11126229,64.9,58.6,6.8,5.3,85.2,4.7,4.1,5.7,1291486,52306
01/22/2022,Ages_<12yrs,8532410,3.4,3.4,5868687,17.6,12.1,2.8,2.8,0,0,0,0,0,0
01/22/2022,Race_eth_unknown,64085089,34.7,25.7,47470747,,,29,22.5,30.3,12.3,29.9,12.2,3372156,111233
01/21/2022,Ages_<12yrs,8489654,3.4,3.4,5838753,17.5,12,2.8,2.8,0,0,0,0,0,0
01/21/2022,Race_eth_NHWhite,103060700,55.8,41.4,92800271,52.2,47,56.8,44,75.4,72.5,71.1,63.2,19939881,575103
01/21/2022,Ages_12-17_yrs,16611549,6.7,6.7,14042860,65.6,55.5,6.7,6.7,0,0,0,0,0,0
01/21/2022,Ages_65-74_yrs,33247547,13.4,13.4,28892410,95,90.6,13.7,13.7,62.2,58.3,59.7,62.3,17982745,636373
01/21/2022,Sex_unknown,2228878,0.9,0.9,1517702,,,0.7,0.7,18.2,0.1,0.5,0.2,42740,1557
01/21/2022,Race_eth_NHBlack,18758123,10.2,7.5,16154929,45.5,39.2,9.9,7.7,67.1,7.5,8.3,10.6,2066719,96823
01/21/2022,Age_unknown,25239,0,0,5866,,,0,0,0,0,0,0,0,0
01/21/2022,Race_eth_Hispanic,37353226,20.2,15,31702598,58.6,49.7,19.4,15,64.1,8.7,10,14.4,2384755,131260
01/21/2022,Race_eth_NHMult_Oth,10993025,6,4.4,9707454,95,95,5.9,4.6,74.6,5.9,5.8,5.1,1616113,46803
01/21/2022,Race_eth_NHNHOPI,581086,0.3,0.2,520517,62.6,56.1,0.3,0.2,65.2,0.2,0.2,0.3,44910,2380
01/21/2022,Ages_<5yrs,21003,0,0,3155,0.1,0,0,0,0,0,0,0,0,0
01/21/2022,Ages_50-64_yrs,58014290,23.3,23.3,50502458,91.1,79.3,24,24,0,0,0,0,0,0
01/21/2022,Ages_16-17_yrs,5831550,2.3,2.3,4979663,69.5,59.4,2.4,2.4,0,0,0,0,0,0
01/21/2022,Sex_Male,117841460,47.8,47.4,99531423,72.1,60.9,47.5,47.2,63.6,44.9,45.2,43,13847777,438242
01/21/2022,Ages_75+_yrs,22536994,9.1,9.1,19469065,95,85,9.2,9.2,66.1,41.7,40.3,37.7,12872543,384877
01/21/2022,Ages_12-15_yrs,10779999,4.3,4.3,9063197,63.7,53.6,4.3,4.3,0,0,0,0,0,0
01/21/2022,Sex_Female,128731017,52.2,51.7,109802192,76.4,65.1,52.5,52.1,64.3,55.1,54.8,57,16964771,581451
01/21/2022,Ages_18-24_yrs,22760906,9.1,9.1,18479727,74.4,60.4,8.8,8.8,0,0,0,0,0,0
01/21/2022,Sex_known,246572477,100,99.1,209333615,,,100,99.3,64,100,100,100,30812548,1019693
01/21/2022,Ages_25-39_yrs,52714537,21.2,21.2,44040982,77.1,64.4,20.9,20.9,0,0,0,0,0,0
01/21/2022,Race_eth_NHAIAN,1673959,0.9,0.7,1374525,68.7,56.4,0.8,0.7,62.8,0.5,0.6,0.6,144449,5823
01/21/2022,Race_eth_known,184735610,100,74.3,163379523,,,100,77.5,73.8,100,100,100,27486194,910428
01/21/2022,Ages_40-49_yrs,34400639,13.8,13.8,29579196,84.3,72.5,14,14,0,0,0,0,0,0
01/21/2022,Age_known,248776116,100,100,210845451,,,100,100,63.8,100,100,100,30855288,1021250
01/21/2022,US,248801355,,100,210851317,74.9,63.5,,100,63.8,,,,30855288,1021250
01/21/2022,Race_eth_unknown,64051204,34.7,25.7,47460194,,,29,22.5,30.3,12.3,29.9,12.2,3369094,110822
01/21/2022,Race_eth_NHAsian,12315491,6.7,4.9,11119229,64.8,58.5,6.8,5.3,85,4.7,4.1,5.7,1289367,52236
01/21/2022,Ages_5-11_yrs,8463506,3.4,3.4,5834271,29.4,20.3,2.8,2.8,0,0,0,0,0,0
01/20/2022,Age_known,248515577,100,100,210700055,,,100,100,63.7,100,100,100,30787720,1005782
01/20/2022,US,248540808,,100,210705920,74.9,63.5,,100,63.7,,,,30787720,1005782
01/20/2022,Ages_25-39_yrs,52655408,21.2,21.2,44015916,77,64.4,20.9,20.9,0,0,0,0,0,0
01/20/2022,Race_eth_NHWhite,102984741,55.8,41.4,92751674,52.2,47,56.8,44,75.2,72.6,71.1,63,19903193,565366
01/20/2022,Age_unknown,25231,0,0,5865,,,0,0,0,0,0,0,0,0
01/20/2022,Sex_Female,128597239,52.2,51.7,109728437,76.3,65.1,52.5,52.1,64.2,55.1,54.8,57,16926046,572839
01/20/2022,Sex_known,246313884,100,99.1,209188727,,,100,99.3,63.9,100,100,100,30745107,1004272
01/20/2022,Race_eth_NHAIAN,1671399,0.9,0.7,1372977,68.6,56.4,0.8,0.7,62.6,0.5,0.6,0.6,144002,5542
01/20/2022,Ages_12-17_yrs,16584524,6.7,6.7,14026069,65.5,55.4,6.7,6.7,0,0,0,0,0,0
01/20/2022,Ages_18-24_yrs,22727451,9.1,9.1,18467133,74.3,60.4,8.8,8.8,0,0,0,0,0,0
01/20/2022,Ages_40-49_yrs,34372021,13.8,13.8,29566034,84.3,72.5,14,14,0,0,0,0,0,0
01/20/2022,Ages_16-17_yrs,5824633,2.3,2.3,4975846,69.4,59.3,2.4,2.4,0,0,0,0,0,0
01/20/2022,Race_eth_NHAsian,12297016,6.7,4.9,11107967,64.7,58.5,6.8,5.3,84.8,4.7,4.1,5.9,1285970,52676
01/20/2022,Ages_50-64_yrs,57980045,23.3,23.3,50486104,91.1,79.3,24,24,0,0,0,0,0,0
01/20/2022,Race_eth_NHBlack,18732022,10.2,7.5,16137286,45.4,39.2,9.9,7.7,66.9,7.5,8.3,10.6,2060083,94987
01/20/2022,Race_eth_unknown,63994521,34.7,25.7,47437159,,,29.1,22.5,30.2,12.3,29.9,12.1,3361305,108715
01/20/2022,Race_eth_known,184531803,100,74.2,163257218,,,100,77.5,73.7,100,100,100,27426415,897067
01/20/2022,Sex_Male,117716645,47.8,47.4,99460290,72,60.8,47.5,47.2,63.5,44.9,45.2,43,13819061,431433
01/20/2022,Sex_unknown,2226924,0.9,0.9,1517193,,,0.7,0.7,18.1,0.1,0.5,0.2,42613,1510
01/20/2022,Race_eth_Hispanic,37284873,20.2,15,31668616,58.5,49.7,19.4,15,63.9,8.7,10,14.5,2375476,130085
01/20/2022,Ages_5-11_yrs,8401676,3.4,3.4,5779409,29.2,20.1,2.7,2.7,0,0,0,0,0,0
01/20/2022,Ages_<12yrs,8427115,3.4,3.4,5783882,17.4,11.9,2.7,2.7,0,0,0,0,0,0
01/20/2022,Ages_<5yrs,20299,0,0,3149,0.1,0,0,0,0,0,0,0,0,0
01/20/2022,Race_eth_NHNHOPI,580267,0.3,0.2,520051,62.5,56,0.3,0.2,65,0.2,0.2,0.3,44736,2325
01/20/2022,Ages_75+_yrs,22531499,9.1,9.1,19466883,95,85,9.2,9.2,66,41.7,40.3,37.6,12848079,377875
01/20/2022,Ages_12-15_yrs,10759891,4.3,4.3,9050223,63.6,53.5,4.3,4.3,0,0,0,0,0,0
01/20/2022,Race_eth_NHMult_Oth,10981485,6,4.4,9698647,95,95,5.9,4.6,74.4,5.9,5.8,5.1,1612955,46086
01/20/2022,Ages_65-74_yrs,33237514,13.4,13.4,28888034,95,90.6,13.7,13.7,62.1,58.3,59.7,62.4,17939641,627907
01/19/2022,Ages_18-24_yrs,22695848,9.1,9.1,18452610,74.2,60.3,8.8,8.8,0,0,0,0,0,0
01/19/2022,Race_eth_NHWhite,102917948,55.8,41.4,92698407,52.2,47,56.8,44,75.1,72.6,71.1,63.2,19863776,594449
01/19/2022,Race_eth_NHMult_Oth,10971788,6,4.4,9689776,95,95,5.9,4.6,74.3,5.9,5.8,5.1,1609725,48371
01/19/2022,Race_eth_Hispanic,37226320,20.2,15,31629526,58.4,49.6,19.4,15,63.7,8.6,10,14.4,2365793,135594
01/19/2022,Race_eth_NHBlack,18706860,10.1,7.5,16114920,45.4,39.1,9.9,7.7,66.7,7.5,8.3,10.5,2052992,98406
01/19/2022,Sex_Male,117606277,47.8,47.4,99380270,71.9,60.8,47.5,47.2,63.4,45,45.2,43,13788060,452877
01/19/2022,Age_unknown,25223,0,0,5863,,,0,0,0,0,0,0,0,0
01/19/2022,Race_eth_NHAsian,12283232,6.7,4.9,11097794,64.7,58.4,6.8,5.3,84.6,4.7,4.1,5.9,1282737,55404
01/19/2022,Ages_25-39_yrs,52604529,21.2,21.2,43988391,76.9,64.3,20.9,20.9,0,0,0,0,0,0
01/19/2022,Sex_Female,128482891,52.2,51.7,109648071,76.2,65.1,52.5,52.1,64.1,55,54.8,57,16885771,599696
01/19/2022,Race_eth_NHAIAN,1668855,0.9,0.7,1371382,68.5,56.3,0.8,0.7,62.4,0.5,0.6,0.6,143515,5733
01/19/2022,Race_eth_unknown,63945377,34.7,25.8,47412272,,,29.1,22.5,30.2,12.3,29.9,12.1,3353255,113794
01/19/2022,Ages_75+_yrs,22525357,9.1,9.1,19464123,95,85,9.2,9.2,65.9,41.7,40.3,37.2,12820696,392237
01/19/2022,Ages_5-11_yrs,8352189,3.4,3.4,5715774,29.1,19.9,2.7,2.7,0,0,0,0,0,0
01/19/2022,Ages_16-17_yrs,5818521,2.3,2.3,4971649,69.4,59.3,2.4,2.4,0,0,0,0,0,0
01/19/2022,Race_eth_NHNHOPI,579568,0.3,0.2,519492,62.4,55.9,0.3,0.2,64.7,0.2,0.2,0.3,44541,2437
01/19/2022,Ages_12-17_yrs,16562306,6.7,6.7,14008913,65.5,55.4,6.7,6.7,0,0,0,0,0,0
01/19/2022,Ages_65-74_yrs,33227020,13.4,13.4,28882988,95,90.6,13.7,13.7,62,58.3,59.7,62.8,17895638,661951
01/19/2022,Ages_12-15_yrs,10743785,4.3,4.3,9037264,63.5,53.4,4.3,4.3,0,0,0,0,0,0
01/19/2022,Age_known,248289179,100,100,210539205,,,100,100,63.5,100,100,100,30716334,1054188
01/19/2022,Ages_50-64_yrs,57949306,23.3,23.3,50469413,91,79.3,24,24,0,0,0,0,0,0
01/19/2022,Sex_unknown,2225234,0.9,0.9,1516727,,,0.7,0.7,18.1,0.1,0.5,0.2,42503,1615
01/19/2022,Ages_<12yrs,8376937,3.4,3.4,5720229,17.3,11.8,2.7,2.7,0,0,0,0,0,0
01/19/2022,Ages_40-49_yrs,34347876,13.8,13.8,29552538,84.2,72.5,14,14,0,0,0,0,0,0
01/19/2022,Race_eth_known,184354571,100,74.2,163121297,,,100,77.5,73.5,100,100,100,27363079,940394
01/19/2022,Sex_known,246089168,100,99.1,209028341,,,100,99.3,63.8,100,100,100,30673831,1052573
01/19/2022,US,248314402,,100,210545068,74.8,63.4,,100,63.5,,,,30716334,1054188
01/19/2022,Ages_<5yrs,19616,0,0,3132,0.1,0,0,0,0,0,0,0,0,0
01/18/2022,US,248072285,,100,210373270,74.7,63.4,,100,63.4,,,,30632949,1108769
01/18/2022,Race_eth_NHNHOPI,578645,0.3,0.2,518900,62.3,55.9,0.3,0.2,64.5,0.2,0.2,0.3,44330,2517
01/18/2022,Race_eth_NHAsian,12267939,6.7,4.9,11087301,64.6,58.4,6.8,5.3,84.4,4.7,4.1,5.9,1278776,57944
01/18/2022,Ages_16-17_yrs,5812018,2.3,2.3,4967121,69.3,59.2,2.4,2.4,0,0,0,0,0,0
01/18/2022,Race_eth_unknown,63893408,34.7,25.8,47385762,,,29.1,22.5,30.1,12.3,29.9,12.1,3343959,119452
01/18/2022,Ages_75+_yrs,22518006,9.1,9.1,19460787,95,85,9.3,9.3,65.7,41.7,40.3,37.1,12787986,411367
01/18/2022,Ages_25-39_yrs,52551247,21.2,21.2,43959676,76.8,64.3,20.9,20.9,0,0,0,0,0,0
01/18/2022,Race_eth_Hispanic,37164188,20.2,15,31586712,58.3,49.5,19.4,15,63.4,8.6,10,14.1,2355026,139415
01/18/2022,Sex_known,245848833,100,99.1,208857117,,,100,99.3,63.6,100,100,100,30590576,1107070
01/18/2022,Race_eth_known,184164472,100,74.2,162976081,,,100,77.5,73.3,100,100,100,27288990,989317
01/18/2022,Ages_<12yrs,8323036,3.4,3.4,5652296,17.2,11.7,2.7,2.7,0,0,0,0,0,0
01/18/2022,Ages_50-64_yrs,57915828,23.3,23.3,50451561,91,79.3,24,24,0,0,0,0,0,0
01/18/2022,Sex_Male,117487464,47.8,47.4,99294942,71.9,60.7,47.5,47.2,63.2,45,45.2,43.1,13752183,477631
01/18/2022,Ages_65-74_yrs,33215086,13.4,13.4,28877197,95,90.6,13.7,13.7,61.8,58.3,59.7,62.9,17844963,697402
01/18/2022,Ages_<5yrs,18957,0,0,3124,0.1,0,0,0,0,0,0,0,0,0
01/18/2022,Race_eth_NHWhite,102846895,55.8,41.5,92642112,52.1,46.9,56.8,44,74.9,72.6,71.1,63.7,19817676,630006
01/18/2022,Race_eth_NHMult_Oth,10961442,6,4.4,9680201,95,95,5.9,4.6,74.1,5.9,5.8,5.1,1605877,50891
01/18/2022,Ages_12-17_yrs,16539148,6.7,6.7,13990919,65.4,55.3,6.7,6.7,0,0,0,0,0,0
01/18/2022,Sex_unknown,2223452,0.9,0.9,1516153,,,0.7,0.7,18,0.1,0.5,0.2,42373,1699
01/18/2022,Age_known,248047072,100,100,210367411,,,100,100,63.4,100,100,100,30632949,1108769
01/18/2022,Race_eth_NHAIAN,1665931,0.9,0.7,1369395,68.4,56.2,0.8,0.7,62.2,0.5,0.6,0.6,142967,5860
01/18/2022,Ages_12-15_yrs,10727130,4.3,4.3,9023798,63.4,53.3,4.3,4.3,0,0,0,0,0,0
01/18/2022,Age_unknown,25213,0,0,5859,,,0,0,0,0,0,0,0,0
01/18/2022,Ages_18-24_yrs,22662522,9.1,9.1,18436872,74.1,60.3,8.8,8.8,0,0,0,0,0,0
01/18/2022,Ages_5-11_yrs,8298949,3.3,3.3,5647850,28.9,19.6,2.7,2.7,0,0,0,0,0,0
01/18/2022,Sex_Female,128361369,52.2,51.7,109562175,76.2,65,52.5,52.1,63.9,55,54.8,56.9,16838393,629439
01/18/2022,Ages_40-49_yrs,34322199,13.8,13.8,29538103,84.1,72.4,14,14,0,0,0,0,0,0
01/18/2022,Race_eth_NHBlack,18679432,10.1,7.5,16091460,45.3,39,9.9,7.6,66.4,7.5,8.3,10.4,2044338,102684
01/17/2022,Sex_known,245605693,100,99.1,208682824,,,100,99.3,63.4,100,100,100,30505431,1172427
01/17/2022,Age_unknown,25200,0,0,5858,,,0,0,0,0,0,0,0,0
01/17/2022,Sex_Female,128238867,52.2,51.7,109475216,76.1,65,52.5,52.1,63.7,55,54.8,56.8,16790364,665372
01/17/2022,Race_eth_NHWhite,102774856,55.9,41.5,92585273,52.1,46.9,56.9,44,74.8,72.6,71.1,64.1,19769962,671804
01/17/2022,Sex_unknown,2221884,0.9,0.9,1515661,,,0.7,0.7,18,0.1,0.5,0.2,42250,1823
01/17/2022,Race_eth_NHBlack,18650959,10.1,7.5,16066771,45.3,39,9.9,7.6,66.2,7.5,8.3,10.3,2035701,107504
01/17/2022,Ages_75+_yrs,22511264,9.1,9.1,19457465,95,84.9,9.3,9.3,65.6,41.8,40.3,37.1,12755174,435749
01/17/2022,Ages_<5yrs,18320,0,0,3115,0.1,0,0,0,0,0,0,0,0,0
01/17/2022,Ages_16-17_yrs,5805516,2.3,2.3,4962745,69.2,59.2,2.4,2.4,0,0,0,0,0,0
01/17/2022,Ages_12-15_yrs,10710658,4.3,4.3,9010212,63.3,53.3,4.3,4.3,0,0,0,0,0,0
01/17/2022,US,247827577,,100,210198485,74.6,63.3,,100,63.2,,,,30547681,1174250
01/17/2022,Race_eth_unknown,63841051,34.7,25.8,47359432,,,29.1,22.5,30,12.3,29.9,12.1,3335066,126505
01/17/2022,Ages_5-11_yrs,8246794,3.3,3.3,5582651,28.7,19.4,2.7,2.7,0,0,0,0,0,0
01/17/2022,Ages_12-17_yrs,16516174,6.7,6.7,13972957,65.3,55.2,6.6,6.6,0,0,0,0,0,0
01/17/2022,Ages_40-49_yrs,34296191,13.8,13.8,29522664,84.1,72.4,14,14,0,0,0,0,0,0
01/17/2022,Race_eth_NHAsian,12252346,6.7,4.9,11076382,64.5,58.3,6.8,5.3,84.1,4.7,4.1,5.8,1274610,60645
01/17/2022,Ages_25-39_yrs,52496231,21.2,21.2,43928686,76.8,64.2,20.9,20.9,0,0,0,0,0,0
01/17/2022,Ages_<12yrs,8270239,3.3,3.3,5587087,17.1,11.5,2.7,2.7,0,0,0,0,0,0
01/17/2022,Race_eth_Hispanic,37102039,20.2,15,31543053,58.2,49.5,19.4,15,63.1,8.6,10,13.9,2343829,145284
01/17/2022,Race_eth_NHMult_Oth,10950683,6,4.4,9670371,95,95,5.9,4.6,74,5.9,5.8,5.1,1601962,53785
01/17/2022,Race_eth_NHNHOPI,577853,0.3,0.2,518205,62.2,55.8,0.3,0.2,64.2,0.2,0.2,0.2,44113,2613
01/17/2022,Ages_50-64_yrs,57881865,23.4,23.4,50432663,90.9,79.2,24,24,0,0,0,0,0,0
01/17/2022,Ages_18-24_yrs,22627271,9.1,9.1,18419984,74,60.2,8.8,8.8,0,0,0,0,0,0
01/17/2022,Ages_65-74_yrs,33203142,13.4,13.4,28871121,95,90.5,13.7,13.7,61.6,58.2,59.7,62.9,17792507,738501
01/17/2022,Race_eth_NHAIAN,1663413,0.9,0.7,1367610,68.3,56.2,0.8,0.7,62,0.5,0.6,0.6,142438,6110
01/17/2022,Sex_Male,117366826,47.8,47.4,99207608,71.8,60.7,47.5,47.2,63.1,45,45.2,43.2,13715067,507055
01/17/2022,Race_eth_known,183972149,100,74.2,162827665,,,100,77.5,73.1,100,100,100,27212615,1047745
01/17/2022,Age_known,247802377,100,100,210192627,,,100,100,63.2,100,100,100,30547681,1174250
01/16/2022,Ages_65-74_yrs,33194595,13.4,13.4,28866946,95,90.5,13.7,13.7,61.5,58.2,59.7,62.8,17757649,796252
01/16/2022,Race_eth_NHBlack,18629409,10.1,7.5,16050683,45.2,38.9,9.9,7.6,66.1,7.5,8.3,10.2,2031078,115682
01/16/2022,Ages_18-24_yrs,22598612,9.1,9.1,18407036,73.9,60.2,8.8,8.8,0,0,0,0,0,0
01/16/2022,Race_eth_NHWhite,102710072,55.9,41.5,92539087,52,46.9,56.9,44.1,74.6,72.7,71.1,64.5,19739570,730159
01/16/2022,Race_eth_NHAIAN,1662389,0.9,0.7,1366978,68.3,56.1,0.8,0.7,61.9,0.5,0.6,0.6,142275,6688
01/16/2022,Ages_12-15_yrs,10692346,4.3,4.3,8997778,63.2,53.2,4.3,4.3,0,0,0,0,0,0
01/16/2022,Ages_50-64_yrs,57854720,23.4,23.4,50418892,90.9,79.2,24,24,0,0,0,0,0,0
01/16/2022,Sex_unknown,2221294,0.9,0.9,1515396,,,0.7,0.7,17.9,0.1,0.5,0.2,42208,2028
01/16/2022,US,247618717,,100,210066484,74.6,63.3,,100,63.1,,,,30492431,1267508
01/16/2022,Ages_12-17_yrs,16490846,6.7,6.7,13956545,65.2,55.2,6.6,6.6,0,0,0,0,0,0
01/16/2022,Ages_<5yrs,17829,0,0,3110,0.1,0,0,0,0,0,0,0,0,0
01/16/2022,Sex_known,245397423,100,99.1,208551088,,,100,99.3,63.3,100,100,100,30450223,1265480
01/16/2022,Ages_25-39_yrs,52451798,21.2,21.2,43905697,76.7,64.2,20.9,20.9,0,0,0,0,0,0
01/16/2022,Race_eth_Hispanic,37050218,20.2,15,31511537,58.1,49.4,19.4,15,62.9,8.6,10,13.7,2335878,154517
01/16/2022,Ages_75+_yrs,22506603,9.1,9.1,19455297,95,84.9,9.3,9.3,65.5,41.8,40.3,37.2,12734782,471256
01/16/2022,Race_eth_NHMult_Oth,10941195,6,4.4,9662418,95,95,5.9,4.6,73.8,5.9,5.8,5.1,1599115,57199
01/16/2022,Race_eth_NHNHOPI,577219,0.3,0.2,517847,62.2,55.8,0.3,0.2,64,0.2,0.2,0.2,43986,2810
01/16/2022,Ages_16-17_yrs,5798500,2.3,2.3,4958767,69.1,59.1,2.4,2.4,0,0,0,0,0,0
01/16/2022,Ages_<12yrs,8221340,3.3,3.3,5539181,17,11.4,2.6,2.6,0,0,0,0,0,0
01/16/2022,Age_known,247593519,100,100,210060626,,,100,100,63.1,100,100,100,30492431,1267508
01/16/2022,Age_unknown,25198,0,0,5858,,,0,0,0,0,0,0,0,0
01/16/2022,Race_eth_NHAsian,12236697,6.7,4.9,11066667,64.4,58.3,6.8,5.3,83.9,4.7,4.1,5.7,1271215,64177
01/16/2022,Ages_40-49_yrs,34275005,13.8,13.8,29511032,84,72.3,14,14,0,0,0,0,0,0
01/16/2022,Sex_Male,117263413,47.8,47.4,99141647,71.7,60.7,47.5,47.2,63,45,45.2,43.4,13691622,549261
01/16/2022,Race_eth_known,183807199,100,74.2,162715217,,,100,77.5,73,100,100,100,27163117,1131232
01/16/2022,Sex_Female,128134010,52.2,51.7,109409441,76,64.9,52.5,52.1,63.6,55,54.8,56.6,16758601,716219
01/16/2022,Ages_5-11_yrs,8198393,3.3,3.3,5534754,28.5,19.3,2.6,2.6,0,0,0,0,0,0
01/16/2022,Race_eth_unknown,63797190,34.7,25.8,47339948,,,29.1,22.5,30,12.3,29.9,12,3329314,136276
01/15/2022,Ages_12-15_yrs,10683309,4.3,4.3,8992105,63.2,53.2,4.3,4.3,0,0,0,0,0,0
01/15/2022,Ages_65-74_yrs,33191321,13.4,13.4,28865539,95,90.5,13.7,13.7,61.5,58.2,59.7,62.9,17746397,857413
01/15/2022,Ages_18-24_yrs,22583444,9.1,9.1,18400923,73.8,60.2,8.8,8.8,0,0,0,0,0,0
01/15/2022,Ages_40-49_yrs,34262975,13.8,13.8,29505763,84,72.3,14.1,14,0,0,0,0,0,0
01/15/2022,Ages_16-17_yrs,5794828,2.3,2.3,4956896,69.1,59.1,2.4,2.4,0,0,0,0,0,0
01/15/2022,Ages_25-39_yrs,52427424,21.2,21.2,43894974,76.7,64.2,20.9,20.9,0,0,0,0,0,0
01/15/2022,Sex_unknown,2221032,0.9,0.9,1515300,,,0.7,0.7,17.9,0.1,0.5,0.2,42199,2178
01/15/2022,Race_eth_NHBlack,18619881,10.1,7.5,16044364,45.2,38.9,9.9,7.6,66,7.5,8.3,10.2,2029727,123811
01/15/2022,Age_known,247489541,100,100,210004844,,,100,100,63.1,100,100,100,30475434,1363980
01/15/2022,Race_eth_NHAIAN,1661723,0.9,0.7,1366567,68.2,56.1,0.8,0.7,61.9,0.5,0.6,0.6,142190,7151
01/15/2022,Sex_known,245293704,100,99.1,208495401,,,100,99.3,63.3,100,100,100,30433235,1361802
01/15/2022,Ages_<5yrs,17697,0,0,3107,0.1,0,0,0,0,0,0,0,0,0
01/15/2022,Race_eth_NHMult_Oth,10937121,6,4.4,9659411,95,95,5.9,4.6,73.8,5.9,5.8,5.1,1598291,61652
01/15/2022,Ages_12-17_yrs,16478137,6.7,6.7,13949001,65.1,55.1,6.6,6.6,0,0,0,0,0,0
01/15/2022,Race_eth_known,183724352,100,74.2,162666595,,,100,77.5,73,100,100,100,27147775,1218213
01/15/2022,Race_eth_Hispanic,37021887,20.2,15,31497252,58.1,49.4,19.4,15,62.8,8.6,10,13.6,2333149,165125
01/15/2022,Ages_50-64_yrs,57841414,23.4,23.4,50412789,90.9,79.2,24,24,0,0,0,0,0,0
01/15/2022,Race_eth_NHNHOPI,576941,0.3,0.2,517693,62.1,55.7,0.3,0.2,64,0.2,0.2,0.2,43943,3011
01/15/2022,Age_unknown,25195,0,0,5857,,,0,0,0,0,0,0,0,0
01/15/2022,Sex_Male,117211345,47.8,47.4,99113522,71.7,60.6,47.5,47.2,63,45,45.2,43.6,13684715,593824
